Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog
2018-05-12,2018,1660.0,0,17.4,22.0,13.5,1016.6,68.0,10.0,7.0,14.8,0,0,0
2018-05-13,2018,1469.0,0,17.4,22.0,13.8,1017.6,75.0,9.0,7.8,16.5,0,0,0
2018-05-14,2018,1703.0,0,18.4,20.4,16.8,1012.8,76.0,10.0,15.9,25.9,0,0,0
2018-05-15,2018,1755.0,0,17.9,20.0,15.0,1014.0,53.0,10.0,11.3,18.3,0,0,0
2018-05-16,2018,1808.0,0,12.6,20.0,9.5,1022.0,57.0,10.0,9.3,14.8,0,0,0
2018-05-17,2018,1805.0,0,12.8,15.5,10.5,1019.6,68.0,9.2,9.6,18.3,1,0,0
2018-05-18,2018,1786.0,0,12.9,18.0,9.3,1016.9,79.0,9.5,8.7,18.3,1,1,0
2018-05-19,2018,1747.0,0,12.5,18.4,9.7,1019.4,77.0,9.8,10.4,16.5,1,1,0
2018-05-20,2018,1594.0,0,12.5,16.0,8.8,1019.0,78.0,10.0,7.2,14.8,0,0,0
2018-05-21,2018,1817.0,0,14.3,18.0,11.1,1017.3,64.0,10.0,9.4,27.8,0,0,0
2018-05-22,2018,1887.0,0,12.9,18.3,8.5,1021.1,54.0,9.8,7.4,13.0,0,0,0
2018-05-23,2018,1870.0,0,14.4,20.0,10.3,1022.4,54.0,10.0,11.1,18.3,0,0,0
2018-05-24,2018,1865.0,0,15.6,20.4,11.5,1024.3,60.0,9.8,9.4,16.5,0,0,0
2018-05-25,2018,1613.0,1,14.6,20.1,11.0,1023.0,72.0,10.0,10.7,14.8,0,0,0
2018-05-26,2018,1685.0,0,15.4,19.4,13.0,1017.8,74.0,10.0,13.9,20.6,0,0,0
2018-05-27,2018,1564.0,0,17.8,21.0,13.4,1016.6,83.0,9.5,7.4,13.0,0,0,0
2018-05-28,2018,1768.0,0,19.3,23.0,16.0,1012.9,86.0,9.3,9.6,16.5,1,1,0
2018-05-29,2018,1784.0,0,21.0,24.0,18.8,1012.0,79.0,9.7,8.0,18.3,1,1,0
2018-05-30,2018,1787.0,0,16.7,21.9,14.0,1012.1,85.0,8.0,12.6,24.1,1,1,0
2018-05-31,2018,1864.0,0,12.4,17.0,11.0,1019.2,79.0,9.0,15.0,20.6,1,0,0
2018-06-01,2018,1843.0,0,10.7,12.5,8.9,1021.5,69.0,9.8,14.6,20.6,1,0,0
2018-06-02,2018,1794.0,0,9.3,12.0,6.4,1026.4,67.0,10.0,8.1,11.1,0,0,0
2018-06-03,2018,1611.0,0,10.1,12.4,7.0,1032.5,62.0,10.0,7.8,16.5,0,0,0
2018-06-04,2018,1871.0,0,11.1,13.0,8.0,1030.6,75.0,9.5,10.0,16.5,1,0,0
2018-06-05,2018,1918.0,0,8.6,12.9,6.9,1025.4,93.0,6.3,4.3,9.4,0,0,1
2018-06-06,2018,1893.0,0,11.8,16.1,7.8,1014.7,71.0,10.0,15.2,27.8,0,0,0
2018-06-07,2018,1923.0,0,11.3,16.1,8.6,1015.8,57.0,10.0,11.9,18.3,0,0,0
2018-06-08,2018,1917.0,0,10.3,15.0,5.5,1016.0,63.0,10.0,12.2,24.1,0,0,0
2018-06-09,2018,1786.0,0,12.4,15.3,8.2,1012.7,79.0,10.0,11.7,20.6,0,0,0
2018-06-10,2018,1564.0,0,15.0,18.0,10.2,1005.8,83.0,9.5,11.1,18.3,0,0,0
2018-06-11,2018,1847.0,0,14.2,17.6,12.8,1007.2,85.0,8.2,12.2,22.2,1,0,0
2018-06-12,2018,1908.0,0,11.7,16.0,7.0,1010.9,88.0,7.9,13.3,22.2,1,0,0
2018-06-13,2018,1911.0,0,8.9,14.1,7.0,1020.9,76.0,9.7,14.1,20.6,1,0,0
2018-06-14,2018,1916.0,0,8.3,12.0,5.0,1028.6,68.0,10.0,8.7,13.0,0,0,0
2018-06-15,2018,1941.0,0,7.9,12.0,4.8,1032.8,66.0,10.0,5.2,11.1,0,0,0
2018-06-16,2018,1818.0,0,8.3,12.0,4.5,1032.8,69.0,10.0,8.7,16.5,0,0,0
2018-06-17,2018,1507.0,1,9.7,14.0,5.5,1028.9,69.0,10.0,17.0,22.2,0,0,0
2018-06-18,2018,1779.0,0,10.9,15.5,6.1,1026.1,70.0,10.0,14.6,20.6,0,0,0
2018-06-19,2018,1853.0,0,12.2,16.1,7.8,1019.7,77.0,10.0,13.1,18.3,0,0,0
2018-06-20,2018,1602.0,1,13.3,16.2,9.0,1016.9,79.0,9.3,5.2,9.4,0,0,0
2018-06-21,2018,1766.0,0,15.2,18.5,12.0,1014.2,53.0,9.7,12.8,25.9,1,1,0
2018-06-22,2018,1901.0,0,10.9,16.1,6.5,1017.8,59.0,9.3,9.8,25.9,1,0,0
2018-06-23,2018,1816.0,0,12.9,17.0,7.7,1013.2,56.0,10.0,8.5,16.5,1,0,0
2018-06-24,2018,1642.0,0,6.0,16.4,2.8,1024.9,37.0,10.0,9.6,16.5,0,0,0
2018-06-25,2018,1650.0,0,8.3,15.0,3.4,1018.1,43.0,10.0,11.7,20.6,0,0,0
2018-06-26,2018,1819.0,0,11.1,17.0,5.5,1014.1,53.0,10.0,11.1,20.6,0,0,0
2018-06-27,2018,1881.0,0,12.6,19.4,7.4,1013.0,61.0,10.0,11.3,18.3,0,0,0
2018-06-28,2018,1857.0,0,12.8,19.5,8.6,1015.9,81.0,7.1,8.7,20.6,0,0,1
2018-06-29,2018,1838.0,0,14.0,17.0,12.0,1015.3,83.0,7.2,6.9,14.8,0,0,0
2018-06-30,2018,1693.0,0,11.3,17.7,10.0,1015.6,94.0,2.1,7.8,14.8,0,0,1
2018-07-01,2018,1543.0,0,13.1,15.0,10.3,1010.1,100.0,2.4,8.3,14.8,1,0,1
2018-07-02,2018,1818.0,0,12.6,15.5,10.7,1015.8,86.0,7.4,9.3,16.5,1,0,0
2018-07-03,2018,1923.0,0,7.5,9.0,4.0,1028.1,56.0,10.0,12.8,20.6,0,0,0
2018-07-04,2018,1915.0,0,8.3,10.0,4.5,1024.0,66.0,10.0,13.7,22.2,1,0,0
2018-07-05,2018,1877.0,0,10.1,11.0,7.8,1021.1,72.0,10.0,21.1,29.4,0,0,0
2018-07-06,2018,1927.0,0,10.4,11.0,9.4,1022.0,81.0,9.5,29.6,37.0,1,0,0
2018-07-07,2018,1821.0,0,11.5,12.0,9.9,1016.4,97.0,4.3,19.8,33.5,1,0,0
2018-07-08,2018,1588.0,0,11.1,14.0,9.2,1024.1,80.0,9.3,11.9,18.3,1,0,0
2018-07-09,2018,1543.0,1,10.0,14.3,8.0,1033.2,68.0,10.0,7.6,13.0,0,0,0
2018-07-10,2018,1797.0,0,9.1,11.0,7.0,1032.5,76.0,9.7,9.1,20.6,1,0,0
2018-07-11,2018,1907.0,0,11.4,14.0,7.0,1027.2,77.0,10.0,11.9,14.8,0,0,0
2018-07-12,2018,1860.0,0,12.6,16.0,9.5,1021.3,78.0,10.0,15.4,22.2,0,0,0
2018-07-13,2018,1816.0,0,12.7,16.0,9.6,1016.5,79.0,9.7,8.7,13.0,0,0,0
2018-07-14,2018,1673.0,0,14.3,19.0,11.0,1010.4,84.0,9.8,8.1,14.8,0,0,0
2018-07-15,2018,1545.0,0,14.8,19.5,12.2,1013.9,59.0,8.9,11.1,20.6,0,0,0
2018-07-16,2018,1812.0,0,10.4,16.6,9.0,1025.0,78.0,10.0,24.1,33.5,0,0,0
2018-07-17,2018,1917.0,0,11.2,13.0,8.5,1023.0,86.0,9.8,31.7,37.0,1,0,0
2018-07-18,2018,1869.0,0,12.7,14.0,11.2,1014.6,98.0,4.0,17.4,46.5,1,1,1
2018-07-19,2018,1868.0,0,13.3,14.5,12.4,1008.2,99.0,4.5,7.8,16.5,1,1,1
2018-07-20,2018,1900.0,0,9.3,13.0,7.0,1011.8,85.0,8.9,15.2,20.6,1,0,0
2018-07-21,2018,1785.0,0,8.8,14.0,4.5,1016.8,58.0,10.0,15.4,20.6,0,0,0
2018-07-22,2018,1648.0,0,9.9,14.1,5.2,1018.3,76.0,10.0,12.2,20.6,0,0,0
2018-07-23,2018,1855.0,0,8.8,11.5,5.5,1027.9,55.0,10.0,8.5,13.0,0,0,0
2018-07-24,2018,1945.0,0,7.6,11.5,4.0,1034.7,61.0,10.0,10.0,24.1,0,0,0
2018-07-25,2018,1939.0,0,10.4,12.0,7.9,1031.0,84.0,8.4,24.8,31.7,1,0,0
2018-07-26,2018,1883.0,0,12.1,13.0,9.5,1021.2,97.0,2.6,25.6,38.9,1,0,0
2018-07-27,2018,1848.0,0,12.0,13.5,11.0,1019.1,99.0,3.4,16.7,24.1,1,0,1
2018-07-28,2018,1737.0,0,12.4,13.2,11.5,1013.8,99.0,6.1,10.9,24.1,1,0,1
2018-07-29,2018,1588.0,0,11.9,13.4,11.0,1010.9,89.0,6.9,12.8,18.3,1,0,0
2018-07-30,2018,1809.0,0,11.4,17.0,6.0,1016.5,68.0,10.0,7.4,11.1,0,0,0
2018-07-31,2018,1874.0,0,9.2,17.0,6.0,1025.9,50.0,10.0,8.7,14.8,0,0,0
2018-08-01,2018,1880.0,0,9.0,11.5,6.5,1026.1,63.0,10.0,12.2,16.5,0,0,0
2018-08-02,2018,1893.0,0,9.4,11.0,6.2,1025.2,71.0,10.0,13.3,25.9,0,0,0
2018-08-03,2018,1929.0,0,10.7,13.0,8.0,1020.8,90.0,9.8,13.5,25.9,0,0,0
2018-08-04,2018,1764.0,0,12.0,16.0,9.0,1019.5,82.0,7.6,7.2,11.1,1,0,0
2018-08-05,2018,1598.0,0,11.6,16.2,8.0,1018.7,83.0,7.9,6.9,14.8,0,0,0
2018-08-06,2018,1761.0,0,12.9,17.0,8.7,1018.7,78.0,10.0,10.7,14.8,0,0,0
2018-08-07,2018,1810.0,0,14.3,17.0,11.0,1013.9,78.0,10.0,13.0,22.2,0,0,0
2018-08-08,2018,1912.0,0,13.0,17.0,9.0,1013.4,84.0,9.0,12.2,22.2,1,0,0
2018-08-09,2018,1903.0,0,9.6,13.6,7.0,1022.2,72.0,9.5,15.6,24.1,1,0,0
2018-08-10,2018,1922.0,0,9.3,13.3,5.8,1023.2,68.0,10.0,8.9,14.8,0,0,0
2018-08-11,2018,1786.0,0,11.8,13.6,7.0,1023.1,91.0,9.2,8.0,16.5,1,0,0
2018-08-12,2018,1621.0,0,13.9,16.4,11.8,1021.2,85.0,10.0,12.6,18.3,0,0,0
2018-08-13,2018,1825.0,0,13.9,16.4,12.4,1016.2,92.0,9.8,11.3,24.1,1,1,0
2018-08-14,2018,1859.0,0,13.9,17.0,10.5,1018.8,72.0,9.7,12.0,18.3,1,1,0
2018-08-15,2018,1837.0,0,11.4,17.0,8.0,1026.5,65.0,10.0,7.8,14.8,0,0,0
2018-08-16,2018,1831.0,0,12.9,15.5,10.2,1026.3,82.0,10.0,13.7,24.1,0,0,0
2018-08-17,2018,1798.0,1,14.4,18.0,11.5,1022.2,85.0,10.0,11.7,16.5,0,0,0
2018-08-18,2018,1739.0,0,16.6,24.0,10.0,1015.9,85.0,8.5,9.8,27.8,1,1,0
2018-08-19,2018,1630.0,0,9.7,24.0,7.0,1027.8,68.0,9.0,12.6,24.1,1,1,0
2018-08-20,2018,1588.0,1,7.6,12.2,3.8,1031.9,65.0,10.0,10.2,14.8,0,0,0
2018-08-21,2018,1811.0,0,8.9,12.0,4.9,1029.5,61.0,10.0,7.4,18.3,0,0,0
2018-08-22,2018,1903.0,0,11.2,15.0,7.0,1024.5,70.0,10.0,12.6,20.6,0,0,0
2018-08-23,2018,1848.0,0,11.8,15.3,10.0,1015.1,81.0,10.0,20.4,27.8,0,0,0
2018-08-24,2018,1875.0,0,11.8,14.0,9.6,1014.3,79.0,9.7,13.3,24.1,1,0,0
2018-08-25,2018,1772.0,0,9.6,14.0,4.8,1023.0,69.19915254237289,10.0,11.7,16.5,0,0,0
2018-08-26,2018,1533.0,0,12.4,19.0,6.2,1023.5,45.0,9.8,17.4,27.8,0,0,0
2018-08-27,2018,1708.0,0,14.4,19.2,9.7,1018.8,64.0,10.0,15.7,18.3,0,0,0
2018-08-28,2018,1717.0,0,14.7,19.7,11.0,1016.7,68.0,10.0,10.4,14.8,0,0,0
2018-08-29,2018,1723.0,0,16.5,22.0,12.0,1012.4,76.0,9.8,6.9,18.3,1,0,0
2018-08-30,2018,1805.0,0,14.0,21.6,8.0,1011.9,82.0,8.7,18.5,38.9,1,1,0
2018-08-31,2018,1874.0,0,8.7,11.2,7.0,1022.4,68.0,10.0,21.1,33.5,0,0,0
2018-09-01,2018,1752.0,0,10.5,14.0,7.0,1025.8,74.0,10.0,22.4,33.5,0,0,0
2018-09-02,2018,1561.0,0,12.2,15.0,9.0,1024.9,79.0,10.0,15.7,24.1,0,0,0
2018-09-03,2018,1776.0,0,12.7,15.6,10.0,1023.9,90.0,7.4,8.0,16.5,0,0,0
2018-09-04,2018,1758.0,0,14.2,18.0,10.2,1021.8,81.0,10.0,8.3,14.8,0,0,1
2018-09-05,2018,1751.0,0,15.9,19.2,12.0,1017.4,76.0,10.0,14.6,18.3,0,0,0
2018-09-06,2018,1691.0,0,17.0,21.1,13.7,1015.2,75.0,10.0,9.6,16.5,0,0,0
2018-09-07,2018,1588.0,0,17.0,21.6,14.0,1018.7,63.0,10.0,16.9,29.4,0,0,0
2018-09-08,2018,1600.0,0,15.8,19.3,14.6,1022.6,61.0,10.0,24.4,33.5,0,0,0
2018-09-09,2018,1550.0,0,14.6,18.2,13.0,1024.9,78.0,10.0,30.9,37.0,0,0,0
2018-09-10,2018,1781.0,0,14.6,16.3,13.6,1025.7,82.0,9.5,27.6,38.9,1,0,0
2018-09-11,2018,1785.0,0,15.6,18.3,13.5,1023.1,80.0,10.0,19.6,29.4,0,0,0
2018-09-12,2018,1788.0,0,15.5,19.0,14.0,1020.1,78.0,10.0,16.9,25.9,0,0,0
2018-09-13,2018,1750.0,0,15.3,18.1,13.0,1018.9,87.0,10.0,14.3,29.4,0,0,0
2018-09-14,2018,1758.0,0,15.2,18.7,13.0,1018.1,87.0,10.0,17.4,25.9,0,0,0
2018-09-15,2018,1635.0,0,15.8,18.3,15.0,1015.7,94.0,6.6,13.1,24.1,1,0,0
2018-09-16,2018,1456.0,0,17.7,19.3,15.8,1014.2,92.0,7.7,12.2,22.2,1,0,1
2018-09-17,2018,1621.0,0,18.0,22.0,16.0,1012.8,69.19915254237289,9.516160903316866,9.6,24.142161016949153,0,0,0
2018-09-18,2018,1658.0,0,19.8,21.0,16.8,1007.4,84.0,10.0,14.3,20.6,0,0,0
2018-09-19,2018,1658.0,0,16.7,21.5,12.8,1010.3,63.0,8.7,12.8,25.9,1,1,0
2018-09-20,2018,1716.0,0,19.2,21.0,13.8,1016.0,49.0,10.0,11.1,16.5,0,0,0
2018-09-21,2018,1702.0,0,20.7,28.0,16.0,1011.8,63.0,10.0,14.1,25.9,0,0,0
2018-09-22,2018,1573.0,0,22.7,29.0,16.9,1005.8,81.0,10.0,12.4,27.8,0,1,0
2018-09-23,2018,1418.0,0,20.4,30.0,18.0,1007.3,60.0,10.0,19.6,24.1,0,0,0
2018-09-24,2018,1569.0,0,19.1,20.0,18.0,1017.0,61.0,9.516160903316866,13.7,18.3,0,0,0
2018-09-25,2018,1371.0,0,18.3,20.5,16.5,1017.2,61.0,10.0,19.8,25.9,0,0,0
2018-09-26,2018,1582.0,0,19.4,22.0,17.4,1014.2,76.0,10.0,16.3,35.2,0,0,0
2018-09-27,2018,1683.0,0,16.9,22.0,14.9,1017.3,80.0,9.3,31.3,38.9,1,0,0
2018-09-28,2018,1716.0,0,17.6,21.0,15.6,1014.4,89.0,9.0,21.3,35.2,1,0,0
2018-09-29,2018,1565.0,0,19.3,21.5,16.5,1003.8,90.0,8.7,22.2,55.4,1,1,0
2018-09-30,2018,1433.0,0,17.9,22.1,16.0,1006.8,86.0,9.3,13.9,25.9,1,0,0
2018-10-01,2018,1641.0,0,14.1,19.2,13.0,1014.6,55.0,9.7,16.5,27.8,1,0,0
2018-10-02,2018,1684.0,0,13.0,17.0,7.3,1018.8,44.0,10.0,8.3,18.3,0,0,0
2018-10-03,2018,1667.0,0,16.6,23.0,11.1,1018.7,42.0,10.0,10.4,18.3,0,0,0
2018-10-04,2018,1645.0,0,16.6,23.1,12.0,1021.8,45.0,10.0,9.8,18.3,0,0,0
2018-10-05,2018,1650.0,0,14.3,18.1,11.0,1025.2,61.0,10.0,11.3,20.6,0,0,0
2018-10-06,2018,1570.0,0,15.5,20.0,12.0,1020.3,71.0,10.0,15.6,22.2,0,0,0
2018-10-07,2018,1426.0,0,18.6,22.0,14.0,1013.8,68.0,10.0,15.9,22.2,0,0,0
2018-10-08,2018,1621.0,0,22.2,27.0,16.5,1007.4,79.0,10.0,11.1,18.3,0,0,0
2018-10-09,2018,1631.0,0,21.1,26.6,17.6,1010.2,49.0,10.0,10.7,18.3,1,1,0
2018-10-10,2018,1626.0,0,17.8,24.0,14.6,1020.6,27.0,10.0,10.9,16.5,0,0,0
2018-10-11,2018,1678.0,0,13.8,21.0,12.5,1025.6,57.0,9.3,18.3,25.9,1,0,0
2018-10-12,2018,1711.0,1,13.2,16.0,10.5,1020.1,79.0,9.5,13.5,29.4,1,0,0
2018-10-13,2018,1620.0,0,16.2,23.0,10.5,1019.6,70.0,9.3,7.2,16.5,0,0,0
2018-10-14,2018,1458.0,0,19.3,24.2,14.0,1017.8,59.0,10.0,16.1,24.1,0,0,0
2018-10-15,2018,1361.0,1,20.3,25.0,14.6,1012.9,65.0,10.0,14.8,20.6,0,0,0
2018-10-16,2018,1580.0,0,21.5,25.0,18.5,1007.9,70.0,10.0,13.7,20.6,0,0,0
2018-10-17,2018,1678.0,0,22.6,28.0,18.8,1008.2,73.0,10.0,15.2,29.4,0,0,0
2018-10-18,2018,1678.0,0,20.2,28.0,17.8,1014.1,79.0,9.8,20.0,33.5,1,0,0
2018-10-19,2018,1687.0,0,16.3,22.5,14.0,1024.1,72.0,10.0,21.7,33.5,0,0,0
2018-10-20,2018,1590.0,0,15.9,19.6,14.0,1024.1,69.0,9.8,23.2,37.0,1,0,0
2018-10-21,2018,1432.0,0,17.2,19.0,14.2,1018.6,71.0,9.8,16.1,24.1,1,0,0
2018-10-22,2018,1648.0,0,18.5,23.0,14.5,1015.7,72.0,10.0,7.6,13.0,1,0,0
2018-10-23,2018,1670.0,0,16.0,19.0,13.0,1023.0,66.0,10.0,21.9,27.8,0,0,0
2018-10-24,2018,1751.0,0,14.1,19.0,12.7,1023.0,70.0,9.3,20.4,29.4,1,0,0
2018-10-25,2018,1711.0,0,16.9,20.0,12.8,1019.4,75.0,10.0,11.7,22.2,1,0,0
2018-10-26,2018,1674.0,0,17.2,20.0,15.0,1017.6,77.0,9.7,12.6,25.9,0,0,0
2018-10-27,2018,1575.0,0,17.4,20.0,14.5,1017.3,76.0,10.0,13.0,20.6,0,0,0
2018-10-28,2018,1417.0,0,18.8,22.0,16.0,1016.9,75.0,10.0,12.4,20.6,0,0,0
2018-10-29,2018,1634.0,0,21.3,25.0,19.0,1012.6,70.0,10.0,15.0,22.2,0,0,0
2018-10-30,2018,1675.0,0,19.8,25.0,17.2,1010.4,78.0,8.9,13.5,20.6,1,0,0
2018-10-31,2018,1698.0,0,17.8,20.0,15.8,1013.4,75.0,10.0,11.9,16.5,1,0,0
2018-11-01,2018,1663.0,0,13.3,19.9,9.0,1020.3,60.0,10.0,15.0,24.1,0,0,0
2018-11-02,2018,1728.0,0,15.9,19.0,12.4,1013.2,71.0,9.7,23.3,33.5,1,0,0
2018-11-03,2018,1630.0,0,18.6,22.0,14.4,1011.1,76.0,9.7,15.6,42.4,1,0,0
2018-11-04,2018,1429.0,0,21.8,25.2,17.8,1014.1,70.0,10.0,11.5,24.1,0,0,0
2018-11-05,2018,1658.0,0,21.7,25.8,19.5,1014.0,69.0,10.0,16.5,31.7,0,0,0
2018-11-06,2018,1742.0,0,21.7,24.6,18.0,1018.8,69.0,10.0,14.6,25.9,0,0,0
2018-11-07,2018,1698.0,0,18.4,24.6,15.0,1026.0,64.0,10.0,20.7,27.8,0,0,0
2018-11-08,2018,1706.0,0,21.1,25.7,16.7,1018.7,69.0,10.0,19.6,33.5,0,0,0
2018-11-09,2018,1818.0,0,25.2,29.0,19.3,1010.8,75.0,10.0,14.3,22.2,0,0,0
2018-11-10,2018,1650.0,0,22.2,29.2,18.0,1006.2,87.0,5.8,25.7,57.6,1,1,0
2018-11-11,2018,1491.0,0,22.3,24.5,16.9,1007.8,88.0,9.0,17.2,29.4,1,1,0
2018-11-12,2018,1685.0,0,23.7,26.5,21.5,1007.4,85.0,9.3,14.8,25.9,1,1,0
2018-11-13,2018,1673.0,0,23.5,26.5,21.0,1003.0,84.0,9.3,11.1,20.6,1,1,0
2018-11-14,2018,1666.0,0,21.4,26.5,16.5,1003.7,60.0,9.5,16.1,20.6,1,1,0
2018-11-15,2018,1703.0,0,24.5,30.2,19.0,1008.2,45.0,10.0,11.9,18.3,0,0,0
2018-11-16,2018,1649.0,0,15.8,30.2,12.0,1019.2,57.0,9.2,22.2,29.4,1,1,0
2018-11-17,2018,1578.0,0,20.0,23.0,18.0,1008.8,69.19915254237289,9.516160903316866,18.5,24.142161016949153,0,0,0
2018-11-18,2018,1425.0,0,20.0,24.0,15.0,1013.9,69.19915254237289,9.516160903316866,11.1,24.142161016949153,0,0,0
2018-11-19,2018,1332.0,1,22.0,26.0,16.0,1015.7,69.19915254237289,9.516160903316866,13.4,24.142161016949153,0,0,0
2018-11-20,2018,1574.0,0,23.0,28.0,18.0,1013.4,69.19915254237289,9.516160903316866,17.0,24.142161016949153,0,0,0
2018-11-21,2018,1836.0,0,26.0,30.0,20.0,1010.3,69.19915254237289,9.516160903316866,15.3,24.142161016949153,0,0,0
2018-11-22,2018,1705.0,0,25.0,29.0,18.0,1008.5,69.19915254237289,9.516160903316866,14.9,24.142161016949153,0,0,0
2018-11-23,2018,1634.0,0,16.8,29.0,13.0,1015.3,74.0,10.0,21.9,31.7,0,0,0
2018-11-24,2018,1541.0,0,18.7,23.2,14.0,1015.1,61.0,10.0,14.1,25.9,0,0,0
2018-11-25,2018,1418.0,0,19.1,24.1,14.0,1016.2,57.0,10.0,7.0,14.8,0,0,0
2018-11-26,2018,1642.0,0,23.2,28.0,19.0,1018.7,54.0,10.0,9.1,16.5,0,0,0
2018-11-27,2018,1638.0,0,22.2,25.2,21.0,1018.2,51.0,9.8,22.4,33.5,1,0,0
2018-11-28,2018,1673.0,0,20.9,23.8,19.0,1016.3,71.0,10.0,25.6,33.5,0,0,0
2018-11-29,2018,1676.0,0,19.9,22.4,18.0,1014.7,80.0,9.7,19.8,37.0,1,0,0
2018-11-30,2018,1704.0,0,21.2,24.0,19.0,1010.9,75.0,10.0,14.1,27.8,0,0,0
2018-12-01,2018,1539.0,0,17.5,24.0,14.7,1015.9,62.0,9.2,15.6,24.1,1,1,0
2018-12-02,2018,1440.0,0,15.1,20.6,10.0,1022.2,50.0,10.0,13.5,24.1,0,0,0
2018-12-03,2018,1600.0,0,20.5,28.0,13.5,1013.1,42.0,10.0,14.6,20.6,0,0,0
2018-12-04,2018,1672.0,0,19.1,28.2,14.7,1007.2,59.0,10.0,15.0,24.1,0,0,0
2018-12-05,2018,1683.0,0,18.8,22.0,15.0,1013.7,66.0,9.8,17.0,27.8,0,0,0
2018-12-06,2018,1640.0,0,17.1,21.7,13.0,1022.5,62.0,10.0,19.6,27.8,0,0,0
2018-12-07,2018,1609.0,0,16.9,21.0,13.0,1024.7,60.0,10.0,12.8,22.2,0,0,0
2018-12-08,2018,1404.0,1,20.9,26.0,16.0,1018.9,53.0,10.0,14.1,20.6,0,0,0
2018-12-09,2018,1373.0,0,22.7,27.0,18.0,1012.2,60.0,9.5,13.1,22.2,1,1,0
2018-12-10,2018,1681.0,0,22.6,27.4,16.5,1013.8,71.0,9.8,9.8,16.5,0,0,0
2018-12-11,2018,1722.0,0,23.2,27.3,20.0,1010.7,77.0,9.3,15.6,35.2,1,1,0
2018-12-12,2018,1730.0,0,23.2,27.0,20.0,1012.9,76.0,9.0,12.2,25.9,0,0,0
2018-12-13,2018,1642.0,0,20.2,27.3,16.0,1012.0,66.0,7.2,35.2,57.6,1,1,0
2018-12-14,2018,1583.0,0,20.9,25.5,16.0,1005.3,79.0,8.5,16.9,40.7,1,1,0
2018-12-15,2018,1524.0,0,21.9,26.0,16.0,1016.4,46.0,10.0,9.8,18.3,0,0,0
2018-12-16,2018,1480.0,0,24.6,30.0,20.5,1013.9,64.0,10.0,13.7,22.2,0,0,0
2018-12-17,2018,1593.0,0,22.1,30.2,19.0,1009.3,84.0,7.7,15.7,27.8,1,1,0
2018-12-18,2018,1604.0,0,19.0,24.0,15.0,1018.7,72.0,10.0,19.3,29.4,1,0,0
2018-12-19,2018,1669.0,0,21.4,25.0,18.7,1014.8,81.0,9.5,14.6,22.2,1,0,0
2018-12-20,2018,1720.0,0,23.6,26.2,19.0,1007.8,82.0,9.2,13.5,25.9,1,1,0
2018-12-21,2018,1688.0,0,23.7,27.5,18.7,1006.6,68.0,10.0,9.8,16.5,0,0,0
2018-12-22,2018,1661.0,0,22.7,28.0,18.5,1010.5,68.0,10.0,9.8,18.3,0,0,0
2018-12-23,2018,1616.0,0,24.5,29.0,21.0,1014.4,62.0,10.0,12.4,16.5,0,0,0
2018-12-24,2018,1684.0,1,25.9,29.0,23.0,1015.3,61.0,10.0,14.3,24.1,0,0,0
2018-12-25,2018,1432.0,1,26.1,29.2,23.0,1012.9,65.0,10.0,18.5,25.9,0,0,0
2018-12-26,2018,1795.0,0,26.5,29.3,24.0,1010.7,74.0,10.0,18.0,29.4,0,0,0
2018-12-27,2018,1847.0,0,27.2,30.2,24.5,1007.0,70.0,10.0,14.4,25.9,0,0,0
2018-12-28,2018,1853.0,0,26.8,31.6,24.8,1008.3,72.0,9.8,17.4,35.2,0,0,0
2018-12-29,2018,1748.0,0,25.8,28.8,21.0,1006.4,73.0,9.3,17.6,33.5,1,1,0
2018-12-30,2018,1387.0,0,24.3,29.0,18.9,1008.3,61.0,9.5,13.3,31.7,1,1,0
2018-12-31,2018,1453.0,1,23.3,27.1,20.6,1013.4,54.0,10.0,20.9,29.4,0,0,0
2019-01-01,2019,1355.0,1,26.4,31.0,23.0,1010.4,76.0,9.8,17.2,27.8,1,1,0
2019-01-02,2019,1659.0,0,26.8,31.0,24.7,1004.8,84.0,9.8,12.6,27.8,1,1,0
2019-01-03,2019,1583.0,0,21.5,30.1,18.0,1010.8,55.0,10.0,14.6,25.9,0,0,0
2019-01-04,2019,1670.0,0,23.3,27.2,18.1,1013.8,54.0,10.0,15.2,22.2,0,0,0
2019-01-05,2019,1714.0,0,26.0,29.0,21.2,1013.0,51.0,10.0,16.1,24.1,0,0,0
2019-01-06,2019,1542.0,0,25.8,29.0,22.0,1006.6,64.0,9.0,13.5,27.8,1,1,0
2019-01-07,2019,1731.0,0,24.8,28.5,21.2,1000.4,73.0,9.5,7.8,13.0,1,0,0
2019-01-08,2019,1838.0,0,26.7,31.0,22.0,1006.6,69.0,10.0,12.0,18.3,0,0,0
2019-01-09,2019,1795.0,0,27.3,31.0,22.3,1006.2,60.0,10.0,16.3,27.8,1,0,0
2019-01-10,2019,1653.0,0,22.0,30.3,20.0,1012.6,67.0,9.8,17.6,31.7,1,0,0
2019-01-11,2019,1647.0,0,19.4,24.0,15.0,1020.0,52.0,10.0,13.7,20.6,0,0,0
2019-01-12,2019,1729.0,0,23.4,26.5,20.5,1016.4,66.0,10.0,18.1,27.8,0,0,0
2019-01-13,2019,1540.0,0,23.7,27.0,21.0,1013.4,83.0,9.3,15.6,22.2,1,0,0
